counter,Latitude,Longitude,District,Errors
5989,-8.31673449,35.55201059,Mufindi,0
5990,-10.2262098,40.22079283,Mtwara Rural,0
5991,-8.37775898,31.97620827,Sumbawanga Rural,0
5992,-10.64293793,38.8474854,Masasi Township Authority,0
5993,-6.79267078,39.23997037,Kinondoni,0
5994,-8.25309096,31.70009212,Sumbawanga Rural,0
5995,-2.6391029,32.65533202,Sengerema,0
5996,-6.70099698,39.18850064,Kinondoni,0
5997,-2.98132966,34.27442689,Itilima,0
5998,-10.71616832,39.99645353,Mtwara Rural,0
5999,-8.85929003,34.01303884,Mbarali,0
6000,-5.98758552,35.43792183,Bahi,0
6001,-8.12837813,30.96703844,Nkasi,0
6002,-9.4086009,33.91707276,Rungwe,0
6003,-7.78601279,31.6819152,Sumbawanga Rural,0
6004,-6.62625471,37.51744618,Mvomero,0
6005,-10.10869259,39.62025196,Lindi Urban,0
6006,-5.12567858,38.38534851,Korogwe,0
6007,-7.86852848,35.40654884,Iringa Rural,0
6008,-5.8873688,35.19051808,Manyoni,0
6009,-6.57001008,35.51712856,Chamwino,0
6010,-3.67722782,35.59338782,Karatu,0
6011,-9.10532719,33.18391575,Mbozi,0
6012,-10.64115612,38.84586633,Masasi Township Authority,0
6013,-9.33305159,33.69686653,Rungwe,0
6014,-7.4813826,31.1889421,Nkasi,0
6015,-3.41624853,36.6970191,Arusha Urban,0
6016,-6.21275971,34.83453096,Manyoni,0
6017,-7.78376691,35.67858929,Iringa Urban,0
6018,-6.64438165,38.35621279,Bagamoyo,0
6019,-4.56210569,35.66672651,Kondoa,0
6020,-5.4452021,33.83549754,Uyui,0
6021,-4.89392402,38.57561043,Korogwe,0
6022,-7.16754256,30.53640914,Nkasi,0
6023,-2.04249546,33.84132889,Bunda,0
6024,-8.25398025,31.36080409,Kalambo,0
6025,-3.18682392,32.79626439,Misungwi,0
6026,-4.94344292,38.91524556,Mkinga,0
6027,-6.78450361,39.01879836,Kinondoni,0
6028,-7.49536856,31.03233888,Nkasi,0
6029,-3.36984316,36.73507728,Arusha Urban,0
6030,-5.11210644,31.04281423,Uvinza,0
6031,-7.86532184,35.40687527,Iringa Rural,0
6032,-10.23552783,39.4718499,Lindi Rural,0
6033,-6.07919653,36.64933382,Kongwa,0
6034,-8.97648249,36.76021398,Ulanga,0
6035,-6.09344173,39.32984089,Kati,0
6036,-3.35671663,36.68123142,Arusha,0
6037,-7.11093842,31.16924444,Mlele,0
6038,-5.8735897,39.25837713,list index out of range,1
6039,-3.86957042,32.76133755,Kahama Township Authority,0
6040,-3.31320969,36.70577521,Arusha,0
6041,-6.93089267,39.26419318,Temeke,0
6042,-5.02921797,38.69546638,Muheza,0
6043,-7.70200618,35.62677978,Iringa Rural,0
6044,-5.71201859,34.49394263,Manyoni,0
6045,-4.82204324,34.74978277,Singida Urban,0
6046,-9.97384797,34.6287781,Ludewa,0
6047,-3.372586,37.33952653,Moshi Municipal,0
6048,-5.28227594,35.08515901,Ikungi,0
6049,-7.04399948,30.5609214,Nkasi,0
6050,-5.40396505,38.6116314,Handeni,0
6051,-8.89617012,33.46974488,Mbeya Urban,0
6052,-3.56548933,33.40379995,Shinyanga Urban,0
6053,-5.97853009,39.31208848,Kaskazini A,0
6054,-6.81975314,39.23841944,Kinondoni,0
6055,-3.16523981,33.3013713,Kwimba,0
6056,-3.8241106,32.68398522,Kahama Township Authority,0
6057,-6.16839445,35.64023838,Dodoma Urban,0
6058,-4.36405141,29.96492321,Buhigwe,0
6059,-11.09559719,35.18744414,Mbinga,0
6060,-4.73306859,38.33572793,Lushoto,0
6061,-5.24595659,39.78163431,Chake Chake,0
6062,-2.52068045,34.03115249,Bariadi,0
6063,-4.31316562,35.75291093,Babati Urban,0
6064,-7.167596,30.536453,Nkasi,0
6065,-4.84058067,38.4141174,Lushoto,0
6066,-5.07376112,32.0995242,Urambo,0
6067,-10.8477913,39.69942722,Tandahimba,0
6068,-6.85017433,39.25211663,Temeke,0
6069,-5.24628184,39.78152424,Chake Chake,0
6070,-10.4938939,39.3195757,Newala,0
6071,-5.07466579,39.10341558,Tanga,0
6072,-2.11912199,33.49334472,Bunda,0
6073,-8.89185521,33.54495667,Mbeya Urban,0
6074,-6.09056366,39.42371331,Kati,0
6075,-3.98958026,33.39012491,Igunga,0
6076,-8.29644957,31.51721711,Kalambo,0
6077,-5.07285345,32.09715793,Urambo,0
6078,-8.81983901,34.83602609,Makambako Township Authority,0
6079,-5.23641722,39.77871526,Chake Chake,0
6080,-2.41617599,32.93519859,Ilemela,0
6081,-6.86879296,39.28336204,Temeke,0
6082,-9.98834247,38.96741585,Ruangwa,0
6083,-2.04335089,35.45448648,Ngorongoro,0
6084,-4.0959107,32.4080361,Kahama,0
6085,-4.83222462,34.7564779,Singida Urban,0
6086,-3.6497014,32.23159443,Mbogwe,0
6087,-4.46060447,29.80804037,Buhigwe,0
6088,-10.70818016,35.8012195,Songea Rural,0
6089,-6.13828286,39.22995418,Magharibi,0
6090,-7.75305692,35.48226954,Iringa Rural,0
6091,-3.81378635,32.20710324,Kahama,0
6092,-2.62531031,31.83700612,Chato,0
6093,-6.16971463,39.19855107,Mjini,0
6094,-6.79396512,39.25051969,Kinondoni,0
6095,-9.97348286,34.62793183,Ludewa,0
6096,-4.42436322,34.75982919,Mkalama,0
6097,-4.43745594,29.78298126,Buhigwe,0
6098,-7.80965339,35.78932955,Iringa Rural,0
6099,-3.00521895,31.9244198,Geita,0
6100,-4.839686,38.41915048,Lushoto,0
6101,-6.30147838,33.84675827,Sikonge,0
6102,-10.59705473,35.61723555,Songea Urban,0
6103,-9.16480806,33.53875554,Rungwe,0
6104,-3.24218988,33.44079242,Maswa,0
6105,-3.13021625,32.92767941,Misungwi,0
6106,-2.9602884,34.15184845,Itilima,0
6107,-2.55128819,32.98171591,Nyamagana,0
6108,-3.3373285,36.34527475,Monduli,0
6109,-7.601559,31.2717014,Nkasi,0
6110,-6.62606842,37.51950226,Mvomero,0
6111,-4.31208045,35.74784469,Babati Urban,0
6112,-6.6609212,37.56080662,Mvomero,0
6113,-6.798687997,39.24901299,Kinondoni,0
6114,-5.7602491,37.2626654,Kilindi,0
6115,-1.5846296,30.89352656,Karagwe,0
6116,-8.6086288,35.15886077,Mufindi,0
6117,-1.34134874,34.38475933,Tarime,0
6118,-9.30194017,34.77635383,Njombe Urban,0
6119,-7.84673492,31.43882952,Nkasi,0
6120,-9.58290122,33.85806796,Kyela,0
6121,-7.60012777,36.99792427,Kilosa,0
6122,-4.59646144,34.46551036,Iramba,0
6123,-3.01763769,33.05282107,Misungwi,0
6124,-6.81259954,39.08121674,Kinondoni,0
6125,-4.57462261,30.09927842,Kasulu Township Authority,0
6126,-3.52820388,33.10434734,Shinyanga Rural,0
6127,-8.49786795,35.59227184,Mufindi,0
6128,-7.04571188,39.03056948,Ilala,0
6129,-7.4875871,30.5940093,Nkasi,0
6130,-9.05711756,33.29533578,Mbeya Rural,0
6131,-3.67035688,35.59594776,Karatu,0
6132,-9.60037312,33.86413594,Kyela,0
6133,-3.35373402,35.79626663,Karatu,0
6134,-10.79586806,39.59612228,Tandahimba,0
6135,-5.24616178,39.78147547,Chake Chake,0
6136,-4.29868652,35.86154878,Babati,0
6137,-5.49174995,29.78306251,Uvinza,0
6138,-9.49278543,34.6508307,Njombe Urban,0
6139,-6.84437958,39.27928445,Temeke,0
6140,-9.01163742,33.00533695,Mbozi,0
6141,-10.3479636,40.2587439,Mtwara Rural,0
6142,-4.83497622,38.42190547,Lushoto,0
6143,-3.42462683,36.69799661,Arusha Urban,0
6144,-6.19499893,39.22611651,Magharibi,0
6145,-6.88808444,39.16097337,Ilala,0
6146,-8.18859152,39.31433138,list index out of range,1
6147,-6.080425,36.64887968,Kongwa,0
6148,-2.05042436,35.44660717,Ngorongoro,0
6149,-9.20488574,33.09063208,Mbozi,0
6150,-7.35192242,36.73818866,Kilosa,0
6151,-6.29286904,35.88403971,Chamwino,0
6152,-3.74970171,33.12683782,Shinyanga Rural,0
6153,-4.5467912,35.79763022,Kondoa,0
6154,-6.1609092,34.84371167,Manyoni,0
6155,-2.45743278,32.9166405,Ilemela,0
6156,-3.53326674,33.11252536,Shinyanga Rural,0
6157,-5.74567519,34.833179,Manyoni,0
6158,-10.28181913,40.19691482,Mtwara Urban,0
6159,-5.24662076,39.76660014,Chake Chake,0
6160,-8.13507483,30.96829119,Nkasi,0
6161,-5.87500162,39.25579766,list index out of range,1
6162,-2.60004222,33.41955137,Magu,0
6163,-9.15340119,33.48470294,Rungwe,0
6164,-4.86503803,30.34004324,Kasulu,0
6165,-8.89345752,33.54369392,Mbeya Urban,0
6166,-3.36427049,36.71700562,Arusha,0
6167,-4.05606059,33.0848606,Nzega,0
6168,-2.55307551,32.90915276,Nyamagana,0
6169,-3.265373,37.61557151,Rombo,0
6170,-10.20323413,40.03884726,Mtwara Rural,0
6171,-6.34493388,31.08410755,Mpanda Urban,0
6172,-6.93224081,39.26442647,Temeke,0
6173,-3.33528001,36.82904344,Meru,0
6174,-4.02358253,34.50168955,Iramba,0
6175,-6.43506414,31.01903693,Mlele,0
6176,-5.24121123,32.33783868,Urambo,0
6177,-9.60133315,33.86546671,Kyela,0
6178,-8.63194839,33.14920397,Chunya,0
6179,-6.1843985,39.22890555,Magharibi,0
6180,-8.9347713,33.34384711,Mbeya Rural,0
6181,-10.78696637,38.62048805,Masasi,0
6182,-9.11100859,32.93578733,Mbozi,0
6183,-2.50201994,32.88840014,Ilemela,0
6184,-2.95150165,34.16150098,Itilima,0
6185,-6.81998733,39.23748542,Kinondoni,0
6186,-3.74963875,33.12587987,Shinyanga Rural,0
6187,-6.88523833,39.15512673,Ilala,0
6188,-5.81725079,34.42668402,Manyoni,0
6189,-2.02292734,33.45978251,Bunda,0
6190,-6.1659089,39.193836,Mjini,0
6191,-3.17933742,33.79343396,Maswa,0
6192,-10.51043954,38.99407687,Masasi,0
6193,-3.11988814,33.63554725,Maswa,0
6194,-1.09883992,34.00782843,Rorya,0
6195,-2.63352848,33.92942361,Bariadi,0
6196,-2.45372575,33.63710348,Busega,0
6197,-2.01723666,33.88084326,Bunda,0
6198,-10.12868323,39.1389385,Lindi Rural,0
6199,-8.79797097,34.23727285,Mbarali,0
6200,-3.21372379,32.6705324,Nyang'wale,0
6201,-10.3779432,39.84217591,Mtwara Rural,0
6202,-10.55875584,36.23517089,Namtumbo,0
6203,-5.80756244,35.09685286,Manyoni,0
6204,-2.86994648,33.28629897,Misungwi,0
6205,-3.28032032,31.66981037,Bukombe,0
6206,-3.04244483,35.48211838,Ngorongoro,0
6207,-7.75425925,35.4828799,Iringa Rural,0
6208,-1.34817788,31.65488367,Bukoba Rural,0
6209,-3.65338214,32.22232703,Mbogwe,0
6210,-2.74456544,31.8881628,Geita,0
6211,-10.18041681,38.9395748,Ruangwa,0
6212,-6.15639466,39.21300515,Mjini,0
6213,-10.36969665,39.22255098,Masasi,0
6214,-8.89667751,31.6913163,Kalambo,0
6215,-3.17351777,32.24866963,Geita,0
6216,-9.29911442,34.41940373,Wanging'ombe,0
6217,-5.28196318,35.08560137,Ikungi,0
6218,-6.14888703,39.22305789,Magharibi,0
6219,-10.20100237,38.84151413,Nachingwea,0
6220,-4.50479881,35.61772325,Hanang,0
6221,-6.08951793,39.32948173,Kati,0
6222,-8.81923109,34.84088995,Makambako Township Authority,0
6223,-9.90234386,39.12303895,Ruangwa,0
6224,-6.34284318,31.08352087,Mpanda Urban,0
6225,-5.07116708,32.79164969,Tabora Urban,0
6226,-2.66993002,33.9390946,Bariadi,0
6227,-6.31402855,30.37756918,Mpanda Rural,0
6228,-2.50753497,33.54602372,list index out of range,1
6229,-4.0040874,34.52137958,Mkalama,0
6230,-3.24986253,37.00385342,Siha,0
6231,-4.87461455,36.79306748,Kiteto,0
6232,-7.8406263,35.63958074,Iringa Rural,0
6233,-3.64213793,33.3953122,Shinyanga Urban,0
6234,-2.03592042,33.01921819,Ukerewe,0
6235,-4.79237581,38.28376688,Lushoto,0
6236,-2.68202595,30.57854875,Ngara,0
6237,-2.52803087,32.94498521,Ilemela,0
6238,-1.32991849,33.81313454,list index out of range,1
6239,-5.88592697,39.25337084,Kaskazini A,0
6240,-9.2350994,33.60904962,Rungwe,0
6241,-4.00578154,34.51103597,Mkalama,0
6242,-7.83864201,35.64109766,Iringa Rural,0
6243,-8.52401113,39.09596101,Kilwa,0
6244,-8.9347279,33.34383537,Mbeya Rural,0
6245,-5.13118535,38.97452003,Tanga,0
6246,-4.3106017,35.74137744,Babati Urban,0
6247,-5.18191729,39.09112798,Tanga,0
6248,-10.28169458,40.19758732,Mtwara Urban,0
6249,-6.92316449,39.25700926,Temeke,0
6250,-6.1981768,39.25226064,Magharibi,0
6251,-11.07414321,38.27651407,Nanyumbu,0
6252,-4.98377125,39.83455266,Micheweni,0
6253,-2.1229465,33.06134958,Ukerewe,0
6254,-4.18834547,34.24295701,Iramba,0
6255,-9.20990955,33.10374185,Mbozi,0
6256,-8.8928979,33.5436812,Mbeya Urban,0
6257,-7.99443255,31.79450163,Sumbawanga Urban,0
6258,-6.29959366,35.880496,Chamwino,0
6259,-6.15147804,39.22405359,Magharibi,0
6260,-2.88749979,31.73193113,Chato,0
6261,-4.87715037,31.58204688,Kaliua,0
6262,-2.97942789,34.27013794,Itilima,0
6263,-5.24607743,39.7814657,Chake Chake,0
6264,-7.40481299,37.65916822,Morogoro,0
6265,-5.03692518,38.88072579,Mkinga,0
6266,-6.97025647,39.5132233,Temeke,0
6267,-2.71096633,32.72488716,Sengerema,0
6268,-2.4942739,32.98861396,Ilemela,0
6269,-7.60108403,39.24979663,Rufiji,0
6270,-7.04454503,30.56020496,Nkasi,0
6271,-3.22115246,32.69383062,Nyang'wale,0
6272,-9.46433492,33.95006328,Kyela,0
6273,-3.31442595,36.7092553,Arusha,0
6274,-7.1709106,30.5363845,Nkasi,0
6275,-5.97785665,39.31278649,Kaskazini A,0
6276,-8.97326336,33.95756777,Makete,0
6277,-1.88865288,31.56794747,Muleba,0
6278,-2.55309208,33.0738444,Magu,0
6279,-4.18621757,34.24446146,Iramba,0
6280,-6.16328796,39.19171722,Mjini,0
6281,-3.40606488,36.68132039,Arusha Urban,0
6282,-6.37814419,38.35247838,Bagamoyo,0
6283,-11.10848745,35.20282563,Mbinga,0
6284,-8.87670438,34.89972707,Makambako Township Authority,0
6285,-5.95371066,39.26176024,Kaskazini B,0
6286,-1.87568717,33.69315095,Musoma,0
6287,-5.93538675,37.27337283,Kilindi,0
6288,-3.28143732,37.51332026,Moshi,0
6289,-9.67086553,39.10814022,Kilwa,0
6290,-3.20650881,34.42844917,Meatu,0
6291,-2.49642382,33.54902067,list index out of range,1
6292,-7.0440519,30.5577025,Nkasi,0
6293,-3.34036041,36.83059463,Meru,0
6294,-4.91118419,34.68670868,Ikungi,0
6295,-2.50521679,32.00956392,Geita,0
6296,-1.90168561,35.41788908,Ngorongoro,0
6297,-5.10415259,32.39675588,Uyui,0
6298,-7.95837507,31.61805409,Sumbawanga Urban,0
6299,-8.35857248,32.29686975,Momba,0
6300,-4.8104721,34.75281582,Singida Urban,0
6301,-5.72524457,37.09658893,Kiteto,0
6302,-6.16055617,39.19439168,Mjini,0
6303,-4.48322842,30.16420479,Kasulu Township Authority,0
6304,-11.13062279,38.60517698,Nanyumbu,0
6305,-6.36536976,39.45394985,Kusini,0
6306,-3.80797959,32.23836811,Kahama,0
6307,-1.49437187,31.7492716,Bukoba Rural,0
6308,-3.4402969,31.51490732,Bukombe,0
6309,-2.5074812,32.9101179,Nyamagana,0
6310,-2.54776,33.07230636,Magu,0
6311,-2.71056976,32.72510444,Sengerema,0
6312,-4.87762253,31.58207036,Kaliua,0
6313,-9.29689995,32.77072314,Tunduma,0
6314,-4.81999175,34.75240596,Singida Urban,0
6315,-3.34932133,36.70645031,Arusha,0
6316,-6.1715825,39.22438958,Mjini,0
6317,-7.95039881,31.60338844,Sumbawanga Urban,0
6318,-8.896742,33.470344,Mbeya Urban,0
6319,-9.36179078,34.77861149,Njombe Urban,0
6320,-1.72613019,33.96689209,Butiama,0
6321,-7.74662145,35.71927492,Iringa Urban,0
6322,-6.20876654,34.83513596,Manyoni,0
6323,-7.1117713,31.16703251,Mlele,0
6324,-3.72504686,32.67955083,Kahama Township Authority,0
6325,-7.95015717,31.60331313,Sumbawanga Urban,0
6326,-10.70609814,39.13393027,Newala,0
6327,-3.2833916,32.98453416,Kwimba,0
6328,-3.21731346,36.86730308,Meru,0
6329,-6.90129115,37.49387189,Mvomero,0
6330,-8.36197389,32.29589896,Momba,0
6331,-5.01689839,32.81027234,Tabora Urban,0
6332,-2.87980115,32.2330567,Geita,0
6333,-9.25092792,32.83798707,Momba,0
6334,-3.56239461,33.40380787,Shinyanga Urban,0
6335,-8.84919183,32.27988113,Momba,0
6336,-2.57215587,33.2725702,Magu,0
6337,-1.23732997,30.94989669,Kyerwa,0
6338,-6.81509569,39.15271915,Kinondoni,0
6339,-6.84975563,39.22502287,Ilala,0
6340,-4.88886837,29.74106186,Uvinza,0
6341,-3.56510271,33.40376484,Shinyanga Urban,0
6342,-7.4535849,31.3864694,Mlele,0
6343,-10.83516354,38.64965557,Nanyumbu,0
6344,-4.58948726,34.66809835,Singida,0
6345,-2.74334906,31.6556121,Chato,0
6346,-4.87755978,29.64759779,Kigoma Municipal-Ujiji,0
6347,-2.90791846,32.76570732,Sengerema,0
6348,-8.36206459,32.29576758,Momba,0
6349,-2.04061594,33.83496782,Bunda,0
6350,-2.53845383,32.24058079,Sengerema,0
6351,-7.045631,30.5644586,Nkasi,0
6352,-6.23995095,39.52995798,Kusini,0
6353,-7.9430803,31.63925153,Sumbawanga Urban,0
6354,-10.9514245,39.3398996,Newala,0
6355,-1.49787119,33.80834068,Musoma Municipal,0
6356,-4.34792069,34.43971817,Iramba,0
6357,-11.12579396,35.17291627,Mbinga,0
6358,-5.98209361,39.28682936,Kaskazini B,0
6359,-1.98405625,33.06586944,Ukerewe,0
6360,-9.08374091,34.6534218,Wanging'ombe,0
6361,-5.13008553,38.97425113,Tanga,0
6362,-8.4602199,32.15858496,Sumbawanga Rural,0
6363,-10.55810794,36.23401276,Namtumbo,0
6364,-10.55943677,36.24004704,Namtumbo,0
6365,-5.02239569,32.81934711,Tabora Urban,0
6366,-10.93540024,39.27929227,Newala,0
6367,-7.73037583,35.70132471,Iringa Urban,0
6368,-7.95482765,36.86436246,Kilombero,0
6369,-9.42262475,33.95870517,Kyela,0
6370,-3.35090368,36.6636439,Arusha,0
6371,-6.74041337,39.22985554,Kinondoni,0
6372,-3.28339703,32.98590892,Kwimba,0
6373,-1.55963437,31.64373663,Muleba,0
6374,-1.22999355,34.36898833,Tarime,0
6375,-4.81943189,32.85948612,Uyui,0
6376,-11.04850502,34.76128545,Mbinga,0
6377,-9.18907825,33.72044719,Rungwe,0
6378,-6.09075857,39.42351458,Kati,0
6379,-3.20580028,37.20331859,Hai,0
6380,-2.49874291,33.5456625,list index out of range,1
6381,-2.45568254,33.63991736,Busega,0
6382,-8.18856444,39.31450782,list index out of range,1
6383,-10.93879187,34.99676564,Mbinga,0
6384,-4.12964581,33.47120417,Igunga,0
6385,-3.57225171,33.39856368,Shinyanga Urban,0
6386,-3.35200594,37.34871241,Moshi Municipal,0
6387,-3.313995,37.1332769,Hai,0
6388,-7.97777947,31.62934473,Sumbawanga Urban,0
6389,-1.85909488,33.05081567,Ukerewe,0
6390,-8.04794032,35.46872067,Iringa Rural,0
6391,-1.96564963,32.91968385,Ukerewe,0
6392,-2.50162525,32.88827405,Ilemela,0
6393,-2.98040353,34.25925207,Itilima,0
6394,-8.30513846,31.05859033,Kalambo,0
6395,-4.54883297,35.79585888,Kondoa,0
6396,-3.33949468,35.6744403,Karatu,0
6397,-3.43732503,30.71614533,Kakonko,0
6398,-4.37612416,35.47738701,Babati,0
6399,-4.87751911,29.6475949,Kigoma Municipal-Ujiji,0
6400,-1.50692597,33.78853915,Musoma Municipal,0
6401,-8.5260546,32.03443568,Sumbawanga Rural,0
6402,-9.17134903,33.72070272,Rungwe,0
6403,-7.496307,31.0324112,Nkasi,0
6404,-5.73875029,34.84177552,Manyoni,0
6405,-1.23490113,34.22798449,Rorya,0
6406,-6.81467877,39.15240515,Kinondoni,0
6407,-3.47722594,37.57506878,Mwanga,0
6408,-6.33415868,31.07844617,Mpanda Urban,0
6409,-1.78469442,34.71729309,Serengeti,0
6410,-11.09967881,39.30789132,Masasi,0
6411,-10.27520431,40.17393946,Mtwara Urban,0
6412,-6.8137033,37.68516029,Morogoro Urban,0
6413,-7.42777677,31.37265543,Mlele,0
6414,-8.6180797,36.71889086,Ulanga,0
6415,-5.3100909,36.55730886,Kiteto,0
6416,-8.48215826,32.0852123,Sumbawanga Rural,0
6417,-7.99906317,35.84845473,Kilolo,0
6418,-4.67764136,35.95603806,Kondoa,0
6419,-6.76575491,38.98267702,Kibaha Urban,0
6420,-6.04950616,37.07998895,Gairo,0
6421,-7.68730098,31.55522137,Sumbawanga Rural,0
6422,-3.39453497,37.54886909,Moshi,0
6423,-7.75327262,35.48229147,Iringa Rural,0
6424,-3.25688129,31.65856952,Bukombe,0
6425,-4.82130803,39.08809523,Mkinga,0
6426,-2.48787563,32.92354596,Ilemela,0
6427,-9.2398855,33.3390647,Mbeya Rural,0
6428,-7.95268151,31.60699558,Sumbawanga Urban,0
6429,-2.48607178,32.20184979,Sengerema,0
6430,-3.56702185,33.40304897,Shinyanga Urban,0
6431,-8.20324364,36.69413738,Ulanga,0
6432,-2.39861975,31.70396932,Chato,0
6433,-7.6734837,36.0366984,Kilolo,0
6434,-9.16642774,33.54290714,Rungwe,0
6435,-4.90975126,29.6625073,Kigoma Municipal-Ujiji,0
6436,-6.22477942,39.2354922,Magharibi,0
6437,-7.83711024,38.344294,Rufiji,0
6438,-7.21296401,38.79139925,Kisarawe,0
6439,-3.28114629,37.51260539,Moshi,0
6440,-3.27709664,37.51264105,Moshi,0
6441,-6.04475251,39.22791601,Magharibi,0
6442,-10.24831592,38.69684295,Nachingwea,0
6443,-6.84923859,39.14636504,Ilala,0
6444,-3.37055832,36.66541268,Arusha Urban,0
6445,-10.10700896,39.62051022,Lindi Urban,0
6446,-2.48980925,32.91092,Ilemela,0
6447,-8.08332965,35.83407038,Kilolo,0
6448,-8.38675324,33.23055712,Chunya,0
6449,-5.49159472,29.78298733,Uvinza,0
6450,-3.00541058,37.5886299,Rombo,0
6451,-4.19500632,34.82026206,Mkalama,0
6452,-3.69534553,37.42689457,Mwanga,0
6453,-4.61427235,29.7832937,Buhigwe,0
6454,-4.62928774,35.02327812,Singida,0
6455,-8.46674164,35.00985935,Mufindi,0
6456,-10.68423487,38.87726798,Masasi Township Authority,0
6457,-4.30977079,35.62529155,Babati,0
6458,-3.82909877,32.60512564,Kahama Township Authority,0
6459,-3.53949245,30.77572658,Kibondo,0
6460,-6.83854828,39.24316461,Ilala,0
6461,-6.40641099,30.97442117,Mpanda Urban,0
6462,-2.19833815,31.44766475,Muleba,0
6463,-2.56780033,36.78631279,Longido,0
6464,-5.18414406,38.7004806,Muheza,0
6465,-3.36709124,36.68665825,Arusha Urban,0
6466,-2.28680072,32.26845665,Sengerema,0
6467,-11.03336471,35.12425408,Mbinga,0
6468,-4.4221247,33.94694751,Igunga,0
6469,-6.33339523,31.07961896,Mpanda Urban,0
6470,-4.54885064,35.79585613,Kondoa,0
6471,-5.07945117,39.12321887,Tanga,0
6472,-1.37290131,34.43385866,Tarime,0
6473,-2.55279212,33.07389593,Magu,0
6474,-2.83387511,33.36547511,Kwimba,0
6475,-4.74584527,29.69832184,Kigoma Rural,0
6476,-10.83495338,38.64845493,Nanyumbu,0
6477,-7.95044096,31.60355687,Sumbawanga Urban,0
6478,-3.27108007,37.09467499,Siha,0
6479,-10.19555707,38.56313497,Nachingwea,0
6480,-9.16560253,33.53885214,Rungwe,0
6481,-8.481834,32.0866665,Sumbawanga Rural,0
6482,-6.39501345,30.98007059,Mpanda Urban,0
6483,-3.07930754,33.34699753,Kwimba,0
6484,-9.23719462,34.89181534,Njombe Rural,0
6485,-3.34819261,37.4583326,Moshi,0
6486,-6.3179274,31.08254001,Mpanda Urban,0
6487,-3.04281875,31.37642312,Biharamulo,0
6488,-8.58764947,35.15491567,Mufindi,0
6489,-1.36349812,34.08070182,Rorya,0
6490,-8.88384572,33.29388986,Mbeya Rural,0
6491,-11.0024455,39.4353754,Newala,0
6492,-8.24382313,35.43680696,Mufindi,0
6493,-8.35853839,32.29668059,Momba,0
6494,-6.81163341,39.10924478,Kinondoni,0
6495,-5.88137041,36.44239438,Kongwa,0
6496,-9.58314441,34.86713186,Njombe Urban,0
6497,-10.48811994,39.0275901,Masasi,0
6498,-9.0033812,32.81237079,Mbozi,0
6499,-7.37316838,30.62551686,Nkasi,0
6500,-3.86805464,32.61062791,Kahama Township Authority,0
6501,-7.83666525,35.6421861,Iringa Rural,0
6502,-2.9354875,33.37015924,Kwimba,0
6503,-5.85975787,35.70038843,Bahi,0
6504,-8.28823701,35.3066188,Mafinga Township Authority,0
6505,-3.01108488,37.58824523,Rombo,0
6506,-3.26175903,37.61461674,Rombo,0
6507,-8.25228426,31.98870083,Sumbawanga Rural,0
6508,-2.02480815,33.4646476,Bunda,0
6509,-8.63571622,31.42947205,Kalambo,0
6510,-7.93983751,31.62876036,Sumbawanga Urban,0
6511,-5.24926912,32.34448864,Urambo,0
6512,-3.56769218,33.40044797,Shinyanga Urban,0
6513,-8.88444529,33.29784381,Mbeya Rural,0
6514,-6.12871239,34.87116406,Manyoni,0
6515,-4.76074155,34.58158624,Ikungi,0
6516,-6.1301933,39.30446599,Kati,0
6517,-3.38298344,35.89329509,Monduli,0
6518,-2.01312664,33.94621305,Bunda,0
6519,-10.27276135,40.16628493,Mtwara Urban,0
6520,-6.08995523,39.42256592,Kati,0
6521,-7.31150093,30.63266182,Nkasi,0
6522,-4.77653641,34.9168096,Singida,0
6523,-6.17547293,39.2417174,Magharibi,0
6524,-6.17498197,36.02795031,Chamwino,0
6525,-6.84964252,39.22537794,Ilala,0
6526,-6.09084525,39.42380952,Kati,0
6527,-8.36394641,32.29697138,Momba,0
6528,-3.78750643,30.4985838,Kibondo,0
6529,-2.87900179,37.36983227,Longido,0
6530,-4.78560634,34.2048802,Ikungi,0
6531,-2.74979726,33.22724007,Kwimba,0
6532,-1.1772572,31.42915722,Missenyi,0
6533,-5.55283151,37.33963723,Kilindi,0
